,X,Y
93965,5025.8,4765.2
93966,5037.0,4676.3
93967,4933.2,4663.2
93968,4982.1,4670.9
93969,4933.4,4620.7
93970,4924.9,4661.9
93971,5023.8,4680.4
93972,4960.7,4633.7
93973,4966.7,4620.7
93974,4978.2,4649.0
93975,4954.2,4533.5
93976,4507.9,4311.8
93977,4325.1,4348.8
93978,4402.2,4760.6
93979,4863.4,4618.7
93980,4629.3,4580.8
93981,4686.1,4862.6
93982,4777.1,3777.9
93983,5264.2,4598.4
93984,4985.0,4715.5
93985,4929.4,4713.2
93986,4958.4,4726.0
93987,5017.4,4596.1
93988,5003.4,4606.1
93989,4952.1,4731.3
93990,4865.2,4647.5
93991,4984.2,4773.3
93992,4943.5,4707.3
93993,5010.8,4677.4
93994,5013.1,4704.2
93995,4940.1,4620.5
93996,5028.5,4615.9
93997,4997.7,4716.7
93998,5083.2,4616.6
93999,4914.1,4621.4
94000,4515.0,4875.1
94001,4710.3,4564.5
94002,5121.8,4244.0
94003,4791.7,5026.2
94004,5246.1,5547.7
94005,5325.4,4356.1
94006,4955.1,4997.5
94007,5013.6,4550.0
94008,4989.1,4608.1
94009,4959.6,4790.5
94010,4924.4,4761.3
94011,4945.2,4723.5
94012,5039.5,4723.1
94013,5019.0,4667.4
94014,4949.4,4626.1
94015,4941.8,4658.4
94016,4935.8,4651.6
94017,4832.0,4582.1
94018,5029.1,4627.9
94019,4928.3,4672.9
94020,4924.7,4639.7
94021,5053.4,4735.5
94022,4907.1,4657.9
94023,4925.3,4695.8
94024,4792.4,5208.5
94025,4655.6,4846.9
94026,5815.9,4717.5
94027,4441.9,4348.8
94028,4439.9,4733.3
94029,5906.5,4481.4
94030,5109.4,4736.7
94031,5066.6,4941.2
94032,5043.4,4704.5
94033,5096.8,4682.6
94034,4874.8,4689.3
94035,4960.5,4635.5
94036,4984.9,4676.7
94037,4927.1,4657.1
94038,4906.2,4614.3
94039,4986.3,4631.3
94040,5031.7,4715.4
94041,5039.8,4707.9
94042,4960.8,4645.3
94043,4966.7,4658.4
94044,4981.3,4698.9
94045,4928.4,4756.7
94046,5096.9,4638.1
94047,4952.6,4611.2
94048,4857.7,5095.0
94049,5244.9,5365.1
94050,5260.3,4844.1
94051,4718.9,4669.2
94052,5389.6,4800.0
94053,5237.9,4652.7
94054,5158.3,4835.2
94055,5165.3,4927.4
94056,5078.5,4661.6
94057,4982.0,4706.1
94058,4908.2,4690.0
94059,4967.2,4562.1
94060,4954.1,4634.4
94061,5023.9,4672.6
94062,4942.7,4658.3
94063,5034.7,4564.0
94064,4997.7,4688.9
94065,5006.3,4719.9
94066,5093.5,4726.8
94067,4998.1,4659.7
94068,4934.8,4734.0
94069,4896.7,4634.9
94070,5069.4,4592.9
94071,4919.8,4616.0
94072,5553.4,5197.9
94073,4329.2,4461.4
94074,5452.6,5514.4
94075,4981.0,4804.2
94076,4969.0,4238.2
94077,4807.2,4429.8
94078,5193.7,3905.3
94079,5056.6,4205.6
94080,5007.2,4634.7
94081,5044.6,4634.4
94082,4969.6,4669.9
94083,4999.7,4557.0
94084,4920.3,4640.8
94085,4991.2,4740.2
94086,4999.1,4673.6
94087,5020.9,4611.1
94088,4914.1,4619.6
94089,5017.3,4695.6
94090,5010.9,4738.1
94091,4940.6,4724.6
94092,4950.9,4725.2
94093,4903.5,4648.5
94094,4991.7,4693.2
94095,4901.3,4660.8
94096,4181.8,4922.1
94097,4817.8,4920.2
94098,5271.7,4489.4
94099,4897.6,4882.0
94100,5507.6,4058.7
94101,5367.6,4590.0
94102,4797.6,4372.5
94103,4210.0,4666.4
94104,5001.7,4673.4
94105,5057.1,4567.2
94106,4961.2,4627.7
94107,5016.8,4644.0
94108,4885.4,4722.8
94109,5005.8,4637.2
94110,4910.7,4644.0
94111,4887.5,4643.3
94112,4904.0,4667.3
94113,4988.7,4651.0
94114,5055.1,4620.1
94115,4880.6,4721.4
94116,4922.7,4637.4
94117,4865.4,4663.5
94118,4996.9,4685.2
94119,4986.6,4657.2
94120,4845.3,5138.0
94121,4844.8,4640.2
94122,5443.6,4360.2
94123,5608.5,5535.5
94124,5418.2,4548.3
94125,4557.0,3997.8
94126,4622.2,4879.6
94127,5299.3,4953.2
94128,4934.9,4707.3
94129,5014.8,4635.1
94130,4911.1,4674.5
94131,4952.5,4715.7
94132,4894.9,4727.9
94133,5009.3,4709.2
94134,5076.1,4736.6
94135,5003.4,4677.1
94136,5026.7,4619.2
94137,4949.4,4683.9
94138,5027.1,4645.9
94139,4945.7,4674.0
94140,5001.2,4714.1
94141,4954.4,4715.4
94142,4933.6,4606.0
94143,5052.1,4723.7
94144,4988.9,4550.4
94145,4898.2,5407.9
94146,5024.6,4517.5
94147,5058.5,4927.5
94148,4643.1,4810.1
94149,5173.2,4183.2
94150,4867.8,5000.3
94151,4475.8,4949.6
94152,5010.1,4621.4
94153,5053.7,4712.4
94154,4980.6,4598.2
94155,5029.1,4702.5
94156,4867.7,4684.3
94157,4936.6,4644.7
94158,5054.6,4738.2
94159,4986.9,4682.2
94160,4947.7,4708.9
94161,5010.3,4658.2
94162,5007.9,4743.7
94163,4946.6,4726.4
94164,4995.5,4740.6
94165,4928.7,4654.4
94166,5035.8,4760.3
94167,4964.6,4613.3
94168,5295.4,4225.0
94169,5182.8,4497.0
94170,4613.1,4564.2
94171,4330.2,5413.6
94172,5859.3,4180.6
94173,5035.6,4572.7
94174,4557.9,4278.6
94175,5546.9,5244.8
94176,5010.2,4662.3
94177,4974.4,4729.0
94178,4965.3,4646.8
94179,4937.4,4742.8
94180,4896.5,4700.1
94181,5030.4,4629.8
94182,5070.0,4678.9
94183,5026.7,4675.8
94184,4981.0,4626.3
94185,5032.6,4668.8
94186,5013.0,4677.5
94187,4944.9,4639.4
94188,4998.7,4711.2
94189,4916.9,4756.5
94190,4991.5,4733.6
94191,4982.9,4711.4
94192,5532.8,4587.6
94193,4112.3,4389.3
94194,4470.3,4822.1
94195,4099.9,4870.9
94196,5386.3,4911.6
94197,4287.4,4881.4
94198,4650.7,4592.8
94199,5236.1,4946.4
94200,5008.8,4673.3
94201,4997.6,4614.0
94202,5035.7,4661.5
94203,5091.2,4590.9
94204,4975.7,4593.3
94205,4932.7,4730.5
94206,5016.7,4654.1
94207,4929.0,4694.0
94208,5027.8,4761.4
94209,4924.1,4711.1
94210,4995.5,4627.5
94211,4930.6,4641.0
94212,5025.3,4595.8
94213,4962.3,4723.3
94214,4899.9,4662.5
94215,4992.9,4694.0
94216,4838.6,4243.1
94217,5125.9,4908.8
94218,4466.7,5193.3
94219,4422.4,4368.9
94220,5593.6,3965.0
94221,5248.7,4708.1
94222,5317.2,5127.7
94223,4955.8,4029.0
94224,4905.4,4783.0
94225,5003.8,4715.1
94226,4968.9,4680.3
94227,4958.6,4726.5
94228,4909.2,4772.8
94229,5033.7,4634.1
94230,5036.8,4598.1
94231,5035.1,4689.3
94232,5074.5,4683.1
94233,5031.1,4734.2
94234,5051.2,4764.3
94235,4988.8,4716.5
94236,5037.1,4674.3
94237,4952.3,4793.9
94238,5064.6,4662.1
94239,5058.3,4691.7
94240,5061.4,4493.5
94241,4420.3,5049.2
94242,4496.6,4435.3
94243,4480.8,5104.0
94244,5035.9,4602.3
94245,5286.8,4039.0
94246,5942.4,4234.7
94247,5044.4,4690.9
94248,5037.2,4743.9
94249,5019.1,4746.1
94250,4967.3,4804.5
94251,5000.1,4725.8
94252,4965.4,4655.8
94253,5023.5,4703.0
94254,5024.1,4700.9
94255,4965.5,4762.2
94256,4953.1,4666.7
94257,4986.8,4653.9
94258,4978.6,4732.7
94259,5016.6,4702.1
94260,4936.7,4610.2
94261,5054.2,4680.8
94262,5031.0,4694.9
94263,5037.2,4775.6
94264,5433.3,4270.1
94265,5864.1,4602.5
94266,5149.7,4228.9
94267,5261.5,5306.4
94268,4728.0,4767.6
94269,4793.1,5137.9
94270,5149.5,4442.8
94271,4673.4,4701.4
94272,5025.9,4741.8
94273,4996.7,4749.1
94274,5043.1,4695.3
94275,5047.6,4753.4
94276,4928.7,4746.7
94277,5036.5,4779.4
94278,5008.2,4666.7
94279,4946.6,4731.3
94280,4910.5,4727.1
94281,4967.2,4760.0
94282,4998.9,4755.7
94283,4935.4,4697.3
94284,5037.9,4661.2
94285,5082.4,4757.3
94286,4951.0,4668.6
94287,4960.3,4766.3
94288,5408.7,4576.2
94289,5301.2,4638.7
94290,5350.6,4302.8
94291,4858.9,5642.7
94292,5238.3,4625.0
94293,4730.0,5543.6
94294,5182.4,4970.0
94295,5204.9,4744.0
94296,4916.8,4685.7
94297,5037.7,4732.2
94298,4890.3,4741.0
94299,4922.4,4793.3
94300,5020.5,4780.1
94301,4979.2,4689.9
94302,4895.1,4725.2
94303,5010.8,4868.8
94304,4971.8,4688.7
94305,5042.3,4651.3
94306,5041.4,4569.3
94307,4921.6,4772.9
94308,5099.8,4674.2
94309,4925.2,4651.3
94310,4969.7,4764.8
94311,4990.6,4718.9
94312,5397.3,5168.8
94313,4902.4,4582.2
94314,4886.4,5297.3
94315,6236.3,4898.7
94316,4584.5,4532.6
94317,4808.2,3813.6
94318,4497.9,4874.0
94319,5142.9,4804.5
94320,4912.9,4744.2
94321,5102.8,4727.4
94322,5114.1,4683.9
94323,4959.3,4766.3
94324,4993.3,4834.9
94325,4919.0,4749.3
94326,4906.9,4664.4
94327,5066.0,4756.1
94328,4971.8,4717.4
94329,4981.2,4675.3
94330,4970.9,4702.7
94331,4970.7,4712.4
94332,4888.5,4811.4
94333,4984.1,4633.7
94334,4996.7,4669.9
94335,5081.3,4631.2
94336,5244.3,5242.4
94337,5245.6,4783.5
94338,5690.6,5314.6
94339,5141.6,4815.7
94340,5609.8,4810.2
94341,4920.4,4585.1
94342,4807.1,5407.5
94343,4387.1,4985.6
94344,4964.1,4791.5
94345,5058.7,4735.8
94346,4959.4,4651.6
94347,5068.0,4789.8
94348,4972.4,4821.8
94349,4944.6,4745.8
94350,5007.6,4810.2
94351,4982.5,4697.7
94352,5019.7,4741.3
94353,4949.7,4703.6
94354,4999.5,4674.1
94355,4922.2,4690.9
94356,5036.1,4699.4
94357,4992.1,4779.2
94358,5033.9,4634.4
94359,5099.6,4711.8
94360,5539.9,3891.6
94361,4802.4,5248.1
94362,4199.3,4009.4
94363,5410.8,5459.5
94364,5444.1,4895.4
94365,5069.2,4816.1
94366,4545.5,4598.0
94367,4416.7,4882.5
94368,5042.4,4773.9
94369,4977.9,4694.4
94370,4987.4,4674.5
94371,4854.2,4772.7
94372,5031.0,4945.2
94373,5010.1,4677.5
94374,5009.4,4690.5
94375,5066.6,4873.2
94376,5022.3,4734.2
94377,4967.0,4591.5
94378,4923.6,4775.3
94379,4923.9,4738.3
94380,4890.0,4742.3
94381,5073.9,4744.1
94382,4958.5,4720.5
94383,5071.4,4771.3
94384,5451.7,5308.7
94385,5282.8,4527.9
94386,4931.1,5040.2
94387,4637.9,4899.8
94388,5040.0,4760.7
94389,5089.1,4604.5
94390,4437.5,4147.2
94391,4695.6,4621.0
94392,5015.9,4628.1
94393,4976.4,4720.8
94394,5053.7,4677.7
94395,4978.7,4633.7
94396,5027.0,4702.0
94397,5001.9,4819.9
94398,4951.1,4758.6
94399,5036.8,4835.8
94400,5019.3,4725.1
94401,5005.0,4796.1
94402,4986.3,4803.8
94403,5053.1,4701.2
94404,4946.5,4624.1
94405,5049.5,4712.4
94406,5037.9,4661.2
94407,4986.5,4746.6
94408,5380.5,4475.0
94409,5445.5,4471.2
94410,5364.6,4899.1
94411,5450.8,4914.7
94412,4857.6,4550.3
94413,4671.4,4731.9
94414,4029.3,4880.6
94415,4544.0,4915.7
94416,4982.4,4765.8
94417,5010.2,4718.6
94418,4948.4,4776.9
94419,4901.9,4741.9
94420,5005.6,4727.0
94421,5016.5,4789.3
94422,5137.4,4681.5
94423,4960.9,4777.8
94424,5007.4,4772.2
94425,5015.9,4755.7
94426,5008.4,4791.2
94427,4999.5,4727.7
94428,5029.5,4705.5
94429,4989.9,4808.9
94430,4913.7,4727.9
94431,5057.6,4698.7
94432,5441.2,5397.6
94433,5184.5,4684.8
94434,5087.2,5469.3
94435,5279.7,5016.2
94436,5343.4,5122.5
94437,4704.1,4986.9
94438,5411.7,4135.9
94439,4595.8,5082.3
94440,5040.2,4730.3
94441,5076.5,4780.9
94442,4970.6,4868.8
94443,5070.7,4832.4
94444,5120.3,4679.8
94445,5099.2,4786.6
94446,5067.5,4851.8
94447,4984.6,4781.9
94448,4966.4,4628.7
94449,4998.9,4843.4
94450,5083.9,4700.6
94451,4924.2,4791.0
94452,4981.8,4769.0
94453,4911.9,4812.8
94454,4976.6,4698.4
94455,5022.9,4773.3
94456,5519.9,5057.5
94457,5635.3,4695.5
94458,5219.4,4983.7
94459,5797.2,5464.2
94460,5090.4,4924.9
94461,5198.5,4837.7
94462,4386.6,5682.5
94463,4826.9,4497.2
94464,4955.7,4716.5
94465,4927.0,4744.8
94466,5017.1,4743.8
94467,5005.2,4695.3
94468,5027.4,4748.8
94469,4893.9,4840.3
94470,5054.4,4772.0
94471,5085.4,4779.2
94472,5007.9,4782.7
94473,5063.8,4736.5
94474,4907.9,4729.1
94475,5042.6,4829.1
94476,5025.9,4753.7
94477,5010.3,4800.4
94478,4966.2,4814.9
94479,4985.2,4871.2
94480,5068.0,4591.8
94481,4938.0,4501.2
94482,5349.1,4527.5
94483,4587.9,4528.1
94484,4646.9,5680.4
94485,4734.5,4438.6
94486,5249.8,5231.6
94487,4405.4,4580.2
94488,4882.8,4754.7
94489,4965.0,4701.2
94490,4926.2,4813.5
94491,5029.1,4654.7
94492,4982.6,4716.6
94493,5024.1,4752.5
94494,5075.2,4798.6
94495,5087.6,4820.0
94496,5014.4,4785.3
94497,5038.6,4785.7
94498,5006.3,4773.1
94499,4949.9,4652.6
94500,4936.6,4754.2
94501,4993.4,4752.6
94502,4997.9,4756.3
94503,5046.6,4701.5
94504,5439.0,5631.2
94505,5010.4,5490.4
94506,5189.7,4413.9
94507,5592.1,5330.9
94508,5216.6,4739.8
94509,4239.5,4517.7
94510,4522.1,4748.0
94511,4557.8,4487.4
94512,5082.0,4806.9
94513,4958.4,4799.4
94514,5027.0,4704.8
94515,5041.6,4733.5
94516,4979.5,4763.1
94517,4894.1,4795.4
94518,4978.6,4769.4
94519,5055.8,4730.9
94520,4903.4,4746.1
94521,5042.6,4760.4
94522,5039.4,4756.2
94523,4971.7,4694.4
94524,5004.2,4680.0
94525,5060.0,4841.1
94526,5037.4,4753.5
94527,5033.3,4791.0
94528,5661.8,4991.0
94529,5861.4,4901.6
94530,4531.1,4915.7
94531,4637.4,4931.2
94532,4304.1,4775.7
94533,5370.1,5103.1
94534,5253.4,5049.1
94535,4898.6,5486.9
94536,4938.9,4813.3
94537,4920.9,4793.3
94538,5034.6,4762.8
94539,5020.0,4715.7
94540,5049.3,4811.7
94541,4955.8,4830.4
94542,5050.1,4805.0
94543,5033.3,4688.4
94544,5006.6,4719.4
94545,5084.9,4793.3
94546,5029.7,4767.4
94547,5080.4,4801.6
94548,4927.4,4767.6
94549,5009.7,4814.5
94550,5074.9,4830.5
94551,5021.9,4783.8
94552,5349.6,5287.4
94553,4624.1,4952.3
94554,5032.7,4630.9
94555,4837.2,4891.2
94556,4067.1,4721.5
94557,4733.2,4560.7
94558,4667.8,5259.1
94559,5913.0,5121.1
94560,5104.2,4734.7
94561,5095.8,4764.9
94562,5002.7,4817.4
94563,5096.9,4777.7
94564,5008.4,4752.3
94565,5113.3,4749.8
94566,4984.0,4800.3
94567,4981.0,4780.7
94568,5020.2,4751.5
94569,4983.2,4650.2
94570,5086.1,4772.6
94571,5103.3,4822.2
94572,4942.2,4790.5
94573,4964.4,4784.2
94574,5021.3,4764.7
94575,5005.1,4670.0
94576,5465.6,5379.7
94577,4394.1,4569.6
94578,5307.2,4515.1
94579,4951.0,4803.9
94580,4750.9,3826.1
94581,4821.7,5237.6
94582,5419.4,5098.3
94583,4740.7,4997.9
94584,4957.1,4647.9
94585,4979.5,4737.8
94586,5027.3,4764.3
94587,5013.6,4715.9
94588,5055.1,4855.2
94589,5018.9,4746.2
94590,5010.6,4626.4
94591,5039.4,4849.2
94592,5039.5,4782.1
94593,4957.9,4746.9
94594,5040.2,4704.5
94595,5056.8,4780.2
94596,5043.3,4793.7
94597,5150.2,4780.1
94598,5015.9,4816.5
94599,5016.0,4725.8
94600,4933.2,4328.9
94601,5708.1,4827.3
94602,4707.2,4542.8
94603,4675.8,4762.1
94604,5142.8,4210.8
94605,5070.0,4516.0
94606,5631.1,5088.8
94607,5595.0,4911.1
94608,4937.1,4789.1
94609,4963.3,4825.7
94610,5096.3,4644.5
94611,5035.7,4924.2
94612,5020.9,4752.0
94613,4959.8,4674.8
94614,5060.4,4852.2
94615,5049.8,4838.5
94616,4995.4,4892.5
94617,4974.1,4862.6
94618,4960.4,4762.5
94619,4930.4,4852.0
94620,5089.1,4760.4
94621,4986.6,4743.8
94622,4993.5,4769.9
94623,5023.2,4752.2
94624,5455.6,4970.5
94625,5570.9,5706.6
94626,5067.5,4898.0
94627,4744.6,4488.0
94628,5150.9,4782.0
94629,5866.7,4827.0
94630,5298.7,4740.9
94631,5589.2,5036.3
94632,5018.7,4891.0
94633,5084.6,4677.2
94634,4995.7,4781.7
94635,4975.7,4754.1
94636,5142.2,4805.5
94637,5031.9,4747.7
94638,5102.7,4823.2
94639,5050.7,4741.1
94640,5099.0,4676.4
94641,5079.5,4759.4
94642,5002.6,4820.9
94643,5027.1,4757.2
94644,5017.6,4792.1
94645,5115.2,4785.8
94646,4924.1,4826.6
94647,5000.0,4754.9
94648,4693.6,4747.1
94649,6039.5,5304.1
94650,4866.5,4535.6
94651,3968.8,4330.1
94652,4769.4,4903.2
94653,5231.0,4391.6
94654,5238.5,4248.4
94655,5134.1,5818.5
94656,4987.7,4787.9
94657,5056.6,4787.7
94658,5019.0,4803.7
94659,5133.7,4859.7
94660,5014.7,4830.8
94661,5043.2,4766.8
94662,4999.2,4915.6
94663,5046.9,4788.5
94664,5085.0,4740.2
94665,5046.1,4770.3
94666,5031.8,4746.2
94667,5053.3,4791.3
94668,5080.0,4700.1
94669,5017.8,4836.2
94670,4964.9,4862.1
94671,5011.9,4782.0
94672,4026.2,5299.5
94673,5209.6,5382.0
94674,5563.3,4675.3
94675,5350.0,4231.4
94676,5214.9,4614.1
94677,3908.1,3888.7
94678,5157.9,4627.8
94679,4818.3,4258.8
94680,5047.5,4828.4
94681,4906.4,4781.7
94682,4999.0,4761.0
94683,5038.5,4941.4
94684,5085.3,4787.5
94685,5025.7,4797.2
94686,5018.8,4816.0
94687,5006.9,4760.4
94688,5066.3,4815.8
94689,5064.1,4819.0
94690,5146.2,4705.1
94691,5023.3,4732.0
94692,5033.6,4878.1
94693,4964.6,4825.4
94694,5003.6,4732.6
94695,5013.8,4818.6
94696,4096.2,4710.0
94697,5528.7,4646.7
94698,4727.1,4804.8
94699,5632.6,6121.7
94700,5355.6,4422.2
94701,5069.4,5544.3
94702,4628.3,4957.8
94703,5209.1,5175.2
94704,4951.4,4744.5
94705,5146.1,4780.7
94706,4972.2,4859.2
94707,5153.0,4780.5
94708,5218.6,4765.4
94709,5054.1,4936.7
94710,5123.9,4908.3
94711,4985.3,4832.9
94712,5031.1,4778.6
94713,4985.5,4795.6
94714,4955.9,4658.3
94715,5058.0,4736.3
94716,5005.1,4838.3
94717,5053.5,4808.9
94718,5082.7,4861.5
94719,4981.4,4882.5
94720,5175.4,4319.8
94721,4647.7,4883.7
94722,5604.9,5151.1
94723,5569.4,4519.5
94724,4985.4,4159.0
94725,5584.5,4129.4
94726,5417.8,5740.6
94727,5374.6,5134.4
94728,5062.8,4867.2
94729,4958.1,4887.9
94730,5004.0,4780.9
94731,5138.1,4718.4
94732,5110.5,4754.7
94733,4953.5,4816.6
94734,5151.9,4825.9
94735,4929.7,4907.4
94736,5034.3,4741.3
94737,4974.5,4781.5
94738,5037.1,4699.4
94739,4961.3,4737.3
94740,4990.4,4762.9
94741,5060.8,4716.8
94742,5040.8,4848.0
94743,5108.2,4891.3
94744,5459.2,5201.2
94745,4136.3,4751.6
94746,5200.1,4738.0
94747,5718.6,4771.3
94748,4692.5,4372.6
94749,4901.4,4779.0
94750,5295.8,5474.3
94751,5198.8,4298.4
94752,4952.2,4817.5
94753,5140.5,4806.4
94754,4966.2,4864.5
94755,5106.0,4783.0
94756,5114.2,4874.7
94757,5035.4,4821.8
94758,4942.9,4922.1
94759,5016.4,4825.8
94760,5085.2,4789.2
94761,5051.6,4731.6
94762,5019.5,4754.9
94763,5131.1,4865.4
94764,5092.2,4811.4
94765,5041.2,4753.7
94766,5014.9,4670.1
94767,5098.1,4879.7
94768,4154.5,4762.8
94769,4764.8,4882.9
94770,4928.1,5100.1
94771,4728.3,5555.8
94772,6253.1,4628.9
94773,4668.5,5035.4
94774,5213.1,4871.5
94775,4918.4,4138.9
94776,5054.1,4745.8
94777,5095.7,4807.2
94778,5068.3,4704.1
94779,5024.7,4868.7
94780,5044.9,4778.8
94781,4979.9,4960.9
94782,5107.9,4780.1
94783,4992.7,4838.9
94784,4888.8,4785.5
94785,5033.4,4904.4
94786,4971.9,4800.0
94787,5018.9,4851.4
94788,5026.2,4855.7
94789,5023.6,4826.1
94790,5122.3,4776.8
94791,5086.5,4813.1
94792,6213.1,4662.2
94793,5183.0,5434.8
94794,5378.7,5118.7
94795,5010.8,4633.3
94796,4794.4,5120.0
94797,5026.5,5055.3
94798,5877.5,5202.8
94799,4976.2,4649.7
94800,4984.3,4745.6
94801,5044.7,4900.2
94802,5049.7,4810.7
94803,5030.2,4667.4
94804,5086.1,4777.9
94805,5155.5,4834.6
94806,4972.9,4854.2
94807,5014.2,4853.3
94808,5002.3,4751.3
94809,4993.1,4759.7
94810,5092.1,4773.5
94811,5005.3,4829.4
94812,5117.5,4795.8
94813,4984.1,4640.3
94814,4986.7,4838.1
94815,4997.3,4813.1
94816,5444.6,4424.7
94817,4816.9,4985.0
94818,5054.1,4711.1
94819,4728.4,4266.4
94820,4522.7,5420.6
94821,4065.2,5832.3
94822,4959.8,4367.8
94823,4088.7,5274.2
94824,5056.3,4853.0
94825,5011.1,4708.9
94826,5062.2,4832.2
94827,4908.0,4791.5
94828,5130.1,4894.9
94829,5001.0,4844.1
94830,4999.2,4794.2
94831,5044.9,4685.6
94832,4943.8,4897.7
94833,4988.3,4785.9
94834,5037.4,4794.3
94835,5038.0,4844.1
94836,5015.7,4784.4
94837,5011.6,4885.9
94838,4922.8,4899.2
94839,4997.3,4801.8
94840,4445.7,5241.1
94841,4605.0,5093.7
94842,4690.4,4481.1
94843,5176.3,4837.9
94844,5352.3,5048.2
94845,5128.0,4772.1
94846,5427.3,4955.9
94847,5064.4,4125.1
94848,5106.4,4838.0
94849,4983.9,4780.9
94850,5114.8,4767.6
94851,4950.3,4730.9
94852,4919.1,4776.6
94853,5131.9,4926.1
94854,4946.9,4717.2
94855,4979.6,4765.4
94856,4916.9,4798.9
94857,5018.0,4842.9
94858,5019.6,4870.0
94859,5085.9,4924.0
94860,5163.4,4771.3
94861,5160.0,4794.5
94862,4990.2,4728.8
94863,5100.1,4811.0
94864,5334.9,4542.2
94865,5150.5,4789.2
94866,5005.5,4770.3
94867,5038.5,4183.1
94868,5465.0,4390.9
94869,5016.3,5183.9
94870,4143.2,4618.5
94871,3456.3,4766.8
94872,5037.7,4819.3
94873,5024.2,4856.3
94874,5069.0,4947.8
94875,5021.0,4891.0
94876,4967.5,4884.3
94877,5013.0,4859.2
94878,4917.1,4791.2
94879,5056.4,4893.7
94880,4925.2,4734.1
94881,4992.9,4783.7
94882,5034.6,4699.7
94883,5073.9,4763.6
94884,5017.0,4872.3
94885,5018.9,4840.8
94886,5032.8,4779.9
94887,5154.9,4741.1
94888,5368.9,5849.5
94889,5287.3,5402.9
94890,5356.0,5273.9
94891,4525.2,5575.6
94892,4597.7,4762.7
94893,4954.4,4590.3
94894,5543.2,4520.7
94895,6344.5,5478.1
94896,4994.2,4926.9
94897,5041.7,4847.1
94898,5029.9,4779.7
94899,5020.2,4839.7
94900,5057.8,4826.2
94901,4922.5,4796.1
94902,5051.4,4821.9
94903,4980.4,4928.3
94904,4966.9,4725.2
94905,5050.4,4909.7
94906,5079.9,4829.2
94907,4954.5,4799.6
94908,5016.0,4884.2
94909,5054.9,4902.4
94910,5052.2,4973.4
94911,5193.1,4840.3
94912,5308.4,5205.5
94913,3985.9,4898.0
94914,5149.5,5287.3
94915,4965.1,4354.4
94916,4943.2,5876.5
94917,5011.6,4500.3
94918,5371.2,5466.4
94919,4723.1,4876.7
94920,4987.6,4906.7
94921,5070.0,4886.1
94922,5013.0,4783.5
94923,4873.1,4859.1
94924,5143.2,4885.7
94925,5089.1,4822.3
94926,5069.9,4792.6
94927,5054.4,4847.1
94928,5060.1,5026.2
94929,4935.8,4868.1
94930,5093.6,4817.1
94931,5005.6,4769.1
94932,5007.9,4849.7
94933,4972.4,4767.8
94934,5076.9,4802.2
94935,5065.9,4871.9
94936,4953.1,4778.6
94937,5265.9,5045.1
94938,6389.9,4652.4
94939,5446.0,4693.3
94940,5522.0,4629.7
94941,5508.7,4119.9
94942,5285.0,4958.7
94943,4323.8,4387.3
94944,5062.9,4808.8
94945,5053.6,4979.9
94946,4937.2,4803.7
94947,5127.2,4742.7
94948,5046.9,4798.5
94949,5027.3,4892.1
94950,5166.9,4897.2
94951,5054.4,4797.0
94952,5037.5,4915.9
94953,5052.6,4768.1
94954,5001.9,4852.3
94955,4955.2,4867.2
94956,4927.6,4895.3
94957,5016.0,4829.2
94958,5038.7,4828.0
94959,4994.7,4790.6
94960,5044.5,4778.1
94961,5220.4,3941.1
94962,5078.9,3926.0
94963,4584.0,5888.5
94964,4318.8,4841.1
94965,4704.1,4865.0
94966,4894.2,4901.9
94967,5027.5,5626.1
94968,5110.6,4930.9
94969,4954.6,4968.9
94970,5014.9,4901.1
94971,4985.8,4951.4
94972,4993.5,4860.9
94973,4962.8,4777.0
94974,4904.5,4772.9
94975,5085.7,4923.7
94976,5012.0,4886.3
94977,5086.6,4978.5
94978,5036.2,4817.7
94979,5040.2,4877.9
94980,5100.7,4945.9
94981,4941.5,4874.1
94982,4971.7,4868.3
94983,5114.6,4830.6
94984,4805.9,4211.6
94985,5203.2,4304.0
94986,5450.8,5211.2
94987,4654.5,4847.3
94988,4680.7,4691.9
94989,5107.1,4928.4
94990,4622.2,3767.8
94991,5038.2,4934.3
94992,4961.8,4844.6
94993,5095.0,4851.5
94994,4968.1,4805.1
94995,4961.8,4891.9
94996,5008.4,4726.3
94997,5004.9,4824.8
94998,5020.0,4874.9
94999,5027.5,4831.4
95000,4950.9,4850.4
95001,5058.3,4925.1
95002,5021.1,4895.4
95003,5030.7,4799.9
95004,5085.5,4796.7
95005,5084.4,4765.0
95006,5005.3,4790.7
95007,4912.3,4846.1
95008,5101.8,4493.6
95009,5168.0,5158.5
95010,5040.4,4918.2
95011,4779.7,4257.1
95012,5642.0,5277.1
95013,4357.2,4369.5
95014,4842.5,4787.5
95015,5621.6,4800.9
95016,5002.4,4810.7
95017,4931.8,4719.4
95018,4912.5,4765.7
95019,5189.2,4863.0
95020,4902.0,4942.6
95021,5165.8,4903.0
95022,5066.7,4795.8
95023,4972.4,4744.2
95024,5071.1,4938.0
95025,5191.4,4862.4
95026,4984.8,4936.0
95027,5045.7,4903.0
95028,5024.1,4847.6
95029,5036.8,4837.1
95030,5036.4,4905.5
95031,4954.9,4839.2
95032,5853.9,5026.4
95033,5265.8,3817.9
95034,4711.7,4864.4
95035,5648.2,5115.0
95036,4257.9,5323.6
95037,5162.0,5456.1
95038,5641.4,5000.4
95039,5220.8,3762.4
95040,4940.9,4945.1
